LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2013-14,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",All Students,Combined,1306039,83291,1515,75,1459,1369,1251
2013-14,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",All Students,Mathematics,1306039,83393,1508,73,491,453,408
2013-14,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",All Students,Reading,1306039,83312,1518,75,493,463,429
2013-14,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",All Students,Writing,1306039,83167,1518,77,475,453,414
2013-14,761,Atlanta Public Schools,192,North Atlanta High School,All Students,Combined,1306039,83291,1515,338,1459,1369,1489
2013-14,761,Atlanta Public Schools,192,North Atlanta High School,All Students,Mathematics,1306039,83393,1508,334,491,453,491
2013-14,761,Atlanta Public Schools,192,North Atlanta High School,All Students,Reading,1306039,83312,1518,342,493,463,507
2013-14,761,Atlanta Public Schools,192,North Atlanta High School,All Students,Writing,1306039,83167,1518,337,475,453,490
2013-14,761,Atlanta Public Schools,208,South Atlanta Law and Social Justice School,All Students,Combined,1306039,83291,1515,19,1459,1369,1200
2013-14,761,Atlanta Public Schools,208,South Atlanta Law and Social Justice School,All Students,Mathematics,1306039,83393,1508,19,491,453,396
2013-14,761,Atlanta Public Schools,208,South Atlanta Law and Social Justice School,All Students,Reading,1306039,83312,1518,19,493,463,402
2013-14,761,Atlanta Public Schools,208,South Atlanta Law and Social Justice School,All Students,Writing,1306039,83167,1518,19,475,453,402
2013-14,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,All Students,Combined,1306039,83291,1515,30,1459,1369,1364
2013-14,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,All Students,Mathematics,1306039,83393,1508,30,491,453,470
2013-14,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,All Students,Reading,1306039,83312,1518,30,493,463,438
2013-14,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,All Students,Writing,1306039,83167,1518,30,475,453,456
2013-14,761,Atlanta Public Schools,306,School of Technology at Carver,All Students,Combined,1306039,83291,1515,15,1459,1369,1257
2013-14,761,Atlanta Public Schools,306,School of Technology at Carver,All Students,Mathematics,1306039,83393,1508,15,491,453,427
2013-14,761,Atlanta Public Schools,306,School of Technology at Carver,All Students,Reading,1306039,83312,1518,16,493,463,416
2013-14,761,Atlanta Public Schools,306,School of Technology at Carver,All Students,Writing,1306039,83167,1518,15,475,453,414
2013-14,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,All Students,Combined,1306039,83291,1515,49,1459,1369,1189
2013-14,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,All Students,Mathematics,1306039,83393,1508,49,491,453,408
2013-14,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,All Students,Reading,1306039,83312,1518,49,493,463,398
2013-14,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,All Students,Writing,1306039,83167,1518,49,475,453,383
2013-14,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,All Students,Combined,1306039,83291,1515,11,1459,1369,1079
2013-14,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,All Students,Mathematics,1306039,83393,1508,11,491,453,360
2013-14,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,All Students,Reading,1306039,83312,1518,11,493,463,358
2013-14,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,All Students,Writing,1306039,83167,1518,11,475,453,361
2013-14,761,Atlanta Public Schools,506,The School of the Arts at Carver,All Students,Combined,1306039,83291,1515,68,1459,1369,1190
2013-14,761,Atlanta Public Schools,506,The School of the Arts at Carver,All Students,Mathematics,1306039,83393,1508,68,491,453,401
2013-14,761,Atlanta Public Schools,506,The School of the Arts at Carver,All Students,Reading,1306039,83312,1518,69,493,463,397
2013-14,761,Atlanta Public Schools,506,The School of the Arts at Carver,All Students,Writing,1306039,83167,1518,66,475,453,392
2013-14,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy",All Students,Combined,1306039,83291,1515,23,1459,1369,1214
2013-14,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy",All Students,Mathematics,1306039,83393,1508,23,491,453,397
2013-14,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy",All Students,Reading,1306039,83312,1518,23,493,463,409
2013-14,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy",All Students,Writing,1306039,83167,1518,22,475,453,409
2013-14,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science",All Students,Combined,1306039,83291,1515,9,1459,1369,
2013-14,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science",All Students,Mathematics,1306039,83393,1508,9,491,453,
2013-14,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science",All Students,Reading,1306039,83312,1518,9,493,463,
2013-14,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science",All Students,Writing,1306039,83167,1518,9,475,453,
2013-14,761,Atlanta Public Schools,708,Therrell School of Health and Science,All Students,Combined,1306039,83291,1515,47,1459,1369,1162
2013-14,761,Atlanta Public Schools,708,Therrell School of Health and Science,All Students,Mathematics,1306039,83393,1508,47,491,453,370
2013-14,761,Atlanta Public Schools,708,Therrell School of Health and Science,All Students,Reading,1306039,83312,1518,47,493,463,390
2013-14,761,Atlanta Public Schools,708,Therrell School of Health and Science,All Students,Writing,1306039,83167,1518,47,475,453,402
2013-14,761,Atlanta Public Schools,4058,Douglass High School,All Students,Combined,1306039,83291,1515,38,1459,1369,1267
2013-14,761,Atlanta Public Schools,4058,Douglass High School,All Students,Mathematics,1306039,83393,1508,38,491,453,407
2013-14,761,Atlanta Public Schools,4058,Douglass High School,All Students,Reading,1306039,83312,1518,38,493,463,435
2013-14,761,Atlanta Public Schools,4058,Douglass High School,All Students,Writing,1306039,83167,1518,38,475,453,424
2013-14,761,Atlanta Public Schools,4560,Grady High School,All Students,Combined,1306039,83291,1515,308,1459,1369,1525
2013-14,761,Atlanta Public Schools,4560,Grady High School,All Students,Mathematics,1306039,83393,1508,308,491,453,498
2013-14,761,Atlanta Public Schools,4560,Grady High School,All Students,Reading,1306039,83312,1518,306,493,463,523
2013-14,761,Atlanta Public Schools,4560,Grady High School,All Students,Writing,1306039,83167,1518,310,475,453,505
2013-14,761,Atlanta Public Schools,4568,Washington High School Senior Academy,All Students,Combined,1306039,83291,1515,8,1459,1369,
2013-14,761,Atlanta Public Schools,4568,Washington High School Senior Academy,All Students,Mathematics,1306039,83393,1508,8,491,453,
2013-14,761,Atlanta Public Schools,4568,Washington High School Senior Academy,All Students,Reading,1306039,83312,1518,8,493,463,
2013-14,761,Atlanta Public Schools,4568,Washington High School Senior Academy,All Students,Writing,1306039,83167,1518,8,475,453,
2013-14,761,Atlanta Public Schools,6504,West End Academy,All Students,Combined,1306039,83291,1515,7,1459,1369,
2013-14,761,Atlanta Public Schools,6504,West End Academy,All Students,Mathematics,1306039,83393,1508,7,491,453,
2013-14,761,Atlanta Public Schools,6504,West End Academy,All Students,Reading,1306039,83312,1518,7,493,463,
2013-14,761,Atlanta Public Schools,6504,West End Academy,All Students,Writing,1306039,83167,1518,7,475,453,
2013-14,763,Bremen City,201,Bremen High School,All Students,Combined,1306039,83291,156,156,1459,1485,1485
2013-14,763,Bremen City,201,Bremen High School,All Students,Mathematics,1306039,83393,157,157,491,484,484
2013-14,763,Bremen City,201,Bremen High School,All Students,Reading,1306039,83312,155,155,493,511,511
2013-14,763,Bremen City,201,Bremen High School,All Students,Writing,1306039,83167,156,156,475,489,489
2013-14,764,Buford City,191,Buford High School,All Students,Combined,1306039,83291,298,298,1459,1506,1506
2013-14,764,Buford City,191,Buford High School,All Students,Mathematics,1306039,83393,301,301,491,511,511
2013-14,764,Buford City,191,Buford High School,All Students,Reading,1306039,83312,297,297,493,504,504
2013-14,764,Buford City,191,Buford High School,All Students,Writing,1306039,83167,297,297,475,491,491
2013-14,765,Calhoun City,3050,Calhoun High School,All Students,Combined,1306039,83291,191,191,1459,1407,1407
2013-14,765,Calhoun City,3050,Calhoun High School,All Students,Mathematics,1306039,83393,189,189,491,468,468
2013-14,765,Calhoun City,3050,Calhoun High School,All Students,Reading,1306039,83312,191,191,493,481,481
2013-14,765,Calhoun City,3050,Calhoun High School,All Students,Writing,1306039,83167,193,193,475,458,458
2013-14,766,Carrollton City,1050,Carrollton High School,All Students,Combined,1306039,83291,325,325,1459,1436,1436
2013-14,766,Carrollton City,1050,Carrollton High School,All Students,Mathematics,1306039,83393,328,328,491,485,485
2013-14,766,Carrollton City,1050,Carrollton High School,All Students,Reading,1306039,83312,324,324,493,484,484
2013-14,766,Carrollton City,1050,Carrollton High School,All Students,Writing,1306039,83167,323,323,475,467,467
2013-14,767,Cartersville City,2050,Cartersville High School,All Students,Combined,1306039,83291,236,236,1459,1494,1494
2013-14,767,Cartersville City,2050,Cartersville High School,All Students,Mathematics,1306039,83393,237,237,491,497,497
2013-14,767,Cartersville City,2050,Cartersville High School,All Students,Reading,1306039,83312,236,236,493,506,506
2013-14,767,Cartersville City,2050,Cartersville High School,All Students,Writing,1306039,83167,235,235,475,490,490
2013-14,769,Chickamauga City,211,Gordon Lee High School,All Students,Combined,1306039,83291,67,67,1459,1420,1420
2013-14,769,Chickamauga City,211,Gordon Lee High School,All Students,Mathematics,1306039,83393,67,67,491,471,471
2013-14,769,Chickamauga City,211,Gordon Lee High School,All Students,Reading,1306039,83312,68,68,493,483,483
2013-14,769,Chickamauga City,211,Gordon Lee High School,All Students,Writing,1306039,83167,67,67,475,466,466
2013-14,771,Commerce City,112,Commerce High School,All Students,Combined,1306039,83291,64,64,1459,1417,1417
2013-14,771,Commerce City,112,Commerce High School,All Students,Mathematics,1306039,83393,65,65,491,478,478
2013-14,771,Commerce City,112,Commerce High School,All Students,Reading,1306039,83312,65,65,493,477,477
2013-14,771,Commerce City,112,Commerce High School,All Students,Writing,1306039,83167,63,63,475,462,462
2013-14,772,Dalton City,110,Morris Innovative High School,All Students,Combined,1306039,83291,290,20,1459,1461,1116
2013-14,772,Dalton City,110,Morris Innovative High School,All Students,Mathematics,1306039,83393,292,20,491,480,343
2013-14,772,Dalton City,110,Morris Innovative High School,All Students,Reading,1306039,83312,289,20,493,497,396
2013-14,772,Dalton City,110,Morris Innovative High School,All Students,Writing,1306039,83167,290,20,475,484,377
2013-14,772,Dalton City,4050,Dalton High School,All Students,Combined,1306039,83291,290,270,1459,1461,1487
2013-14,772,Dalton City,4050,Dalton High School,All Students,Mathematics,1306039,83393,292,272,491,480,490
2013-14,772,Dalton City,4050,Dalton High School,All Students,Reading,1306039,83312,289,269,493,497,505
2013-14,772,Dalton City,4050,Dalton High School,All Students,Writing,1306039,83167,290,270,475,484,492
2013-14,773,Decatur City,3050,Decatur High School,All Students,Combined,1306039,83291,302,302,1459,1599,1599
2013-14,773,Decatur City,3050,Decatur High School,All Students,Mathematics,1306039,83393,304,304,491,529,529
2013-14,773,Decatur City,3050,Decatur High School,All Students,Reading,1306039,83312,303,303,493,545,545
2013-14,773,Decatur City,3050,Decatur High School,All Students,Writing,1306039,83167,300,300,475,524,524
2013-14,774,Dublin City,211,Dublin High SChool,All Students,Combined,1306039,83291,94,94,1459,1347,1347
2013-14,774,Dublin City,211,Dublin High SChool,All Students,Mathematics,1306039,83393,93,93,491,455,455
2013-14,774,Dublin City,211,Dublin High SChool,All Students,Reading,1306039,83312,94,94,493,453,453
2013-14,774,Dublin City,211,Dublin High SChool,All Students,Writing,1306039,83167,96,96,475,439,439
2013-14,776,Gainesville City,3050,Gainesville High School,All Students,Combined,1306039,83291,294,294,1459,1391,1391
2013-14,776,Gainesville City,3050,Gainesville High School,All Students,Mathematics,1306039,83393,291,291,491,467,467
2013-14,776,Gainesville City,3050,Gainesville High School,All Students,Reading,1306039,83312,294,294,493,470,470
2013-14,776,Gainesville City,3050,Gainesville High School,All Students,Writing,1306039,83167,296,296,475,454,454
2013-14,779,Jefferson City,174,Jefferson High School,All Students,Combined,1306039,83291,164,164,1459,1585,1585
2013-14,779,Jefferson City,174,Jefferson High School,All Students,Mathematics,1306039,83393,167,167,491,542,542
2013-14,779,Jefferson City,174,Jefferson High School,All Students,Reading,1306039,83312,162,162,493,531,531
2013-14,779,Jefferson City,174,Jefferson High School,All Students,Writing,1306039,83167,162,162,475,512,512
2013-14,781,Marietta City,101,Marietta High School,All Students,Combined,1306039,83291,353,353,1459,1480,1480
2013-14,781,Marietta City,101,Marietta High School,All Students,Mathematics,1306039,83393,353,353,491,493,493
2013-14,781,Marietta City,101,Marietta High School,All Students,Reading,1306039,83312,355,355,493,503,503
2013-14,781,Marietta City,101,Marietta High School,All Students,Writing,1306039,83167,351,351,475,484,484
2013-14,7820108,State Charter Schools- Mountain Education Center School,108,Mountain Education Center School,All Students,Combined,1306039,83291,12,12,1459,1346,1346
